,X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,Arrest,LarcenyCode,CODE_DEFINED,LAT,LONG,ObjectId,month,CrimeType,monthly_crime_count
5019,-8474855.13681527,5312632.4625316,2024-08-27 00:00:00+00:00,2345,2345,900 E BRIGHTON AV   ,NO,From Building,LARCENY,43.0043400000001,-76.1309190009999,6226,2024-08,2,648
5020,-8474855.13681527,5312632.4625316,2024-02-02 00:00:00+00:00,240,240,900 E BRIGHTON AV ,NO,From Building,BURGLARY,43.0043400000001,-76.1309190009999,6227,2024-02,1,388
5021,-8474855.13681527,5312632.4625316,2024-10-10 00:00:00+00:00,35,35,900 E BRIGHTON AV   ,NO,All Other,LARCENY,43.0043400000001,-76.1309190009999,6228,2024-10,2,531
5022,-8474855.13681527,5312632.4625316,2024-09-03 00:00:00+00:00,428,428,900 E BRIGHTON AV   ,NO,From Building,LARCENY,43.0043400000001,-76.1309190009999,6229,2024-09,2,569
5023,-8474855.13681527,5312632.4625316,2024-07-21 00:00:00+00:00,21,21,900 E BRIGHTON AV   ,YES,Shoplifting,LARCENY,43.0043400000001,-76.1309190009999,6230,2024-07,2,554
5024,-8474855.13681527,5312632.4625316,2024-04-19 00:00:00+00:00,230,230,900 E BRIGHTON AV   ,NO,Of Bicycle,MV THEFT,43.0043400000001,-76.1309190009999,6231,2024-04,3,426
5025,-8474855.13681527,5312632.4625316,2024-07-24 00:00:00+00:00,429,429,900 E BRIGHTON AV   ,NO,Shoplifting,LARCENY,43.0043400000001,-76.1309190009999,6232,2024-07,2,554
5026,-8474855.13681527,5312632.4625316,2024-09-05 00:00:00+00:00,141,141,900 E BRIGHTON AV   ,NO,From Building,LARCENY,43.0043400000001,-76.1309190009999,6235,2024-09,2,569
5027,-8474855.13681527,5312632.4625316,2024-07-30 00:00:00+00:00,133,133,900 E BRIGHTON AV   ,NO,Shoplifting,LARCENY,43.0043400000001,-76.1309190009999,6236,2024-07,2,554
5028,-8475595.52263722,5319095.5620337,2024-12-09 00:00:00+00:00,1430,1730,900 E GENESEE ST     ,NO,From Motor Vehicle,LARCENY,43.0467840000001,-76.13757,6237,2024-12,2,386
5029,-8475595.52263722,5319095.5620337,2024-09-21 00:00:00+00:00,200,1526,900 E GENESEE ST     ,NO,All Other,LARCENY,43.0467840000001,-76.13757,6238,2024-09,2,569
5030,-8475595.52263722,5319095.5620337,2024-12-08 00:00:00+00:00,1545,1545,900 E GENESEE ST     ,NO,From Motor Vehicle,LARCENY,43.0467840000001,-76.13757,6239,2024-12,2,386
5031,-8475595.52263722,5319095.5620337,2024-04-23 00:00:00+00:00,1200,1200,900 E GENESEE ST     ,NO,All Other,LARCENY,43.0467840000001,-76.13757,6240,2024-04,2,426
5032,-8477125.38639919,5322707.30576476,2024-03-21 00:00:00+00:00,15,15,900 FIRST NORTH ST     ,NO,All Other,LARCENY,43.0704900000001,-76.151313,6241,2024-03,2,489
5033,-8477125.38639919,5322707.30576476,2024-12-31 00:00:00+00:00,1850,1850,900 FIRST NORTH ST     ,NO,All Other,ROBBERY,43.0704900000001,-76.151313,6242,2024-12,4,386
5034,-8471775.87260938,5321732.24417076,2024-03-24 00:00:00+00:00,150,400,900 GLENCOVE RD     ,NO,From Building,BURGLARY,43.0640910000001,-76.1032575,6243,2024-03,1,489
5035,-8476022.82250263,5321743.21476176,2024-03-01 00:00:00+00:00,2207,2207,900 HIGHLAND ST     ,YES,All Other,LARCENY,43.0641630000001,-76.1414085,6247,2024-03,2,489
5036,-8476022.82250263,5321743.21476176,2024-06-14 00:00:00+00:00,300,400,900 HIGHLAND ST   ,YES,From Building,BURGLARY,43.0641630000001,-76.1414085,6248,2024-06,1,469
5037,-8475272.91886422,5314480.75973738,2024-12-31 00:00:00+00:00,225,225,900 IVY RIDGE RD     ,NO,From Motor Vehicle,LARCENY,43.0164810000001,-76.134672001,6253,2024-12,2,386
5038,-8475272.91886422,5314480.75973738,2024-09-06 00:00:00+00:00,2200,600,900 IVY RIDGE RD ,NO,Of Bicycle,MV THEFT,43.0164810000001,-76.134672001,6254,2024-09,3,569
5039,-8477103.34514001,5322919.88544999,2024-04-18 00:00:00+00:00,200,215,900 KIRKPATRICK ST     ,NO,Motor Vehicle,MV THEFT,43.0718850000001,-76.1511149999999,6255,2024-04,3,426
5040,-8477103.34514001,5322919.88544999,2024-01-21 00:00:00+00:00,1802,1802,900 KIRKPATRICK ST     ,NO,All Other,LARCENY,43.0718850000001,-76.1511149999999,6256,2024-01,2,430
5041,-8477103.34514001,5322919.88544999,2024-01-04 00:00:00+00:00,1654,1654,900 KIRKPATRICK ST     ,NO,All Other,LARCENY,43.0718850000001,-76.1511149999999,6257,2024-01,2,430
5042,-8473987.51259271,5317168.22464603,2024-07-03 00:00:00+00:00,200,215,900 LANCASTER AV   ,NO,From Motor Vehicle,LARCENY,43.0341300000001,-76.123125,6259,2024-07,2,554
5043,-8473987.51259271,5317168.22464603,2024-11-24 00:00:00+00:00,300,630,900 LANCASTER AV   ,NO,From Motor Vehicle,LARCENY,43.0341300000001,-76.123125,6260,2024-11,2,436
5044,-8473987.51259271,5317168.22464603,2024-01-04 00:00:00+00:00,510,800,900 LANCASTER AV   ,NO,From Motor Vehicle,LARCENY,43.0341300000001,-76.123125,6261,2024-01,2,430
5045,-8473987.51259271,5317168.22464603,2024-08-29 00:00:00+00:00,2200,700,900 LANCASTER AVE    ,NO,All Other,LARCENY,43.0341300000001,-76.123125,6262,2024-08,2,648
5046,-8477883.80608997,5323604.28775331,2024-02-06 00:00:00+00:00,820,820,900 LEMOYNE AV ,NO,All Other,LARCENY,43.076376,-76.158126,6264,2024-02,2,388
5047,-8481620.30045818,5320430.9492196,2024-07-17 00:00:00+00:00,1900,614,900 MILTON AV   ,NO,Of Bicycle,MV THEFT,43.05555,-76.1916914999999,6265,2024-07,3,554
5048,-8481620.30045818,5320430.9492196,2024-05-10 00:00:00+00:00,1000,1045,900 MILTON AVE    ,NO,All Other,LARCENY,43.05555,-76.1916914999999,6266,2024-05,2,433
5049,-8477819.18512556,5322168.33508655,2024-10-07 00:00:00+00:00,1100,1200,900 N ALVORD ST     ,NO,From Building,BURGLARY,43.0669530000001,-76.1575455,6267,2024-10,1,531
5050,-8477528.64125459,5321606.08330035,2024-04-18 00:00:00+00:00,40,40,900 N SALINA ST     ,NO,All Other,LARCENY,43.0632630000001,-76.1549355,6269,2024-04,2,426
5051,-8477528.64125459,5321606.08330035,2024-06-27 00:00:00+00:00,450,450,900 N SALINA ST     ,YES,From Building,BURGLARY,43.0632630000001,-76.1549355,6270,2024-06,1,469
5052,-8477528.64125459,5321606.08330035,2024-06-26 00:00:00+00:00,320,320,900 N SALINA ST     ,NO,Unknown,BURGLARY,43.0632630000001,-76.1549355,6273,2024-06,1,469
5053,-8477528.64125459,5321606.08330035,2024-06-10 00:00:00+00:00,1530,1650,900 N SALINA ST     ,NO,Of Bicycle,MV THEFT,43.0632630000001,-76.1549355,6274,2024-06,3,469
5054,-8478799.52022123,5317295.69628022,2024-12-06 00:00:00+00:00,151,151,900 ONONDAGA AV   ,NO,From Building,BURGLARY,43.0349670000001,-76.166352,6276,2024-12,1,386
5055,-8479559.94355152,5317872.76704184,2024-09-22 00:00:00+00:00,1200,1200,900 S  GEDDES ST     ,NO,All Other,LARCENY,43.038756,-76.1731829989999,6277,2024-09,2,569
5056,-8476332.40200653,5318451.24428097,2024-12-16 00:00:00+00:00,1000,1210,900 S  MCBRIDE ST     ,NO,All Other,LARCENY,43.0425540000001,-76.1441895,6278,2024-12,2,386
5057,-8476332.40200653,5318451.24428097,2024-08-25 00:00:00+00:00,838,838,900 S  MCBRIDE ST     ,NO,From Motor Vehicle,LARCENY,43.0425540000001,-76.1441895,6279,2024-08,2,648
5058,-8476332.40200653,5318451.24428097,2024-04-17 00:00:00+00:00,1530,1530,900 S MCBRIDE ST     ,NO,From Motor Vehicle,LARCENY,43.0425540000001,-76.1441895,6280,2024-04,2,426
5059,-8476332.40200653,5318451.24428097,2024-07-29 00:00:00+00:00,1730,1730,900 S MCBRIDE ST     ,YES,From Building,BURGLARY,43.0425540000001,-76.1441895,6284,2024-07,1,554
5060,-8477528.64125459,5321606.08330035,2024-07-12 00:00:00+00:00,1246,1246,900 S SALINA ST     ,NO,Shoplifting,LARCENY,43.0632630000001,-76.1549355,6285,2024-07,2,554
5061,-8477528.64125459,5321606.08330035,2024-06-22 00:00:00+00:00,1308,1308,900 S SALINA ST     ,YES,Shoplifting,LARCENY,43.0632630000001,-76.1549355,6286,2024-06,2,469
5062,-8477528.64125459,5321606.08330035,2024-09-29 00:00:00+00:00,1338,1338,900 S SALINA ST     ,YES,Shoplifting,BURGLARY,43.0632630000001,-76.1549355,6288,2024-09,1,569
5063,-8477528.64125459,5321606.08330035,2024-09-19 00:00:00+00:00,1715,1715,900 S SALINA ST     ,YES,Shoplifting,BURGLARY,43.0632630000001,-76.1549355,6289,2024-09,1,569
5064,-8477528.64125459,5321606.08330035,2024-02-07 00:00:00+00:00,126,126,900 S SALINA ST   ,NO,From Building,BURGLARY,43.0632630000001,-76.1549355,6290,2024-02,1,388
5065,-8477528.64125459,5321606.08330035,2024-10-03 00:00:00+00:00,1558,1558,900 S SALINA ST     ,YES,All Other,LARCENY,43.0632630000001,-76.1549355,6291,2024-10,2,531
5066,-8477528.64125459,5321606.08330035,2024-08-06 00:00:00+00:00,1414,1414,900 S SALINA ST     ,NO,Shoplifting,ROBBERY,43.0632630000001,-76.1549355,6292,2024-08,4,648
5067,-8477528.64125459,5321606.08330035,2024-07-30 00:00:00+00:00,1536,1536,900 S SALINA ST     ,YES,From Building,LARCENY,43.0632630000001,-76.1549355,6293,2024-07,2,554
5068,-8477885.80984079,5314757.55622957,2024-12-12 00:00:00+00:00,1741,1741,900 W  LAFAYETTE AVE    ,NO,Of Bicycle,MV THEFT,43.0182990000001,-76.1581439999999,6294,2024-12,3,386
5069,-8478799.52022123,5317295.69628022,2024-02-20 00:00:00+00:00,1128,1128,900 W  ONONDAGA ST     ,NO,All Other,LARCENY,43.0349670000001,-76.166352,6295,2024-02,2,388
5070,-8478989.37561278,5320197.85967756,2024-10-19 00:00:00+00:00,412,412,900 W GENESEE ST     ,NO,Of Bicycle,BURGLARY,43.05402,-76.1680575,6296,2024-10,1,531
5071,-8478989.37561278,5320197.85967756,2024-06-03 00:00:00+00:00,1729,1729,900 W GENESEE ST     ,NO,All Other,LARCENY,43.05402,-76.1680575,6297,2024-06,2,469
5072,-8478989.37561278,5320197.85967756,2024-11-16 00:00:00+00:00,247,247,900 W GENESEE ST     ,NO,Of Bicycle,BURGLARY,43.05402,-76.1680575,6298,2024-11,1,436
5073,-8478989.37561278,5320197.85967756,2024-10-08 00:00:00+00:00,1548,1548,900 W GENESEE ST     ,NO,From Motor Vehicle,LARCENY,43.05402,-76.1680575,6299,2024-10,2,531
5074,-8478989.37561278,5320197.85967756,2024-10-04 00:00:00+00:00,1919,1919,900 W GENESEE ST     ,NO,From Motor Vehicle,LARCENY,43.05402,-76.1680575,6300,2024-10,2,531
5075,-8478989.37561278,5320197.85967756,2024-10-29 00:00:00+00:00,1742,1742,900 W GENESEE ST     ,YES,Of Bicycle,MV THEFT,43.05402,-76.1680575,6301,2024-10,3,531
5076,-8478989.37561278,5320197.85967756,2024-02-18 00:00:00+00:00,1505,1505,900 W GENESEE ST     ,NO,All Other,LARCENY,43.05402,-76.1680575,6302,2024-02,2,388
5077,-8478989.37561278,5320197.85967756,2024-03-22 00:00:00+00:00,2050,2117,900 W GENESEE ST     ,NO,All Other,LARCENY,43.05402,-76.1680575,6303,2024-03,2,489
5078,-8473538.17146812,5317365.60081775,2024-08-07 00:00:00+00:00,0,600,900 WESTCOTT ST     ,YES,Of Bicycle,MV THEFT,43.035426,-76.1190885,6304,2024-08,3,648
5079,-8473538.17146812,5317365.60081775,2024-03-05 00:00:00+00:00,905,905,900 WESTCOTT ST   ,NO,All Other,LARCENY,43.035426,-76.1190885,6305,2024-03,2,489
5080,-8482066.79113589,5316760.50908369,2024-11-23 00:00:00+00:00,526,526,4600 ONONDAGA BLVD   ,NO,From Building,BURGLARY,43.0314527950001,-76.195702394,6306,2024-11,1,436
5081,-8482066.79113589,5316760.50908369,2024-07-20 00:00:00+00:00,439,439,4600 ONONDAGA BLVD   ,NO,From Building,BURGLARY,43.0314527950001,-76.195702394,6307,2024-07,1,554
5082,-8476227.53592925,5312784.60449814,2024-02-01 00:00:00+00:00,1600,915,4400 S SALINA ST   ,NO,Motor Vehicle,MV THEFT,43.005339473,-76.143247472,6308,2024-02,3,388
5083,-8476227.53592925,5312784.60449814,2024-04-04 00:00:00+00:00,1530,815,4400 S SALINA ST     ,NO,Of Bicycle,MV THEFT,43.005339473,-76.143247472,6309,2024-04,3,426
5084,-8476205.19644516,5312547.76641782,2024-08-20 00:00:00+00:00,120,135,4500 S SALINA ST     ,NO,From Motor Vehicle,LARCENY,43.0037835950001,-76.1430467929999,6311,2024-08,2,648
5085,-8481810.61481999,5316898.70446869,2024-07-26 00:00:00+00:00,1017,1017,4700 ONONDAGA BLVD   ,NO,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6312,2024-07,2,554
5086,-8476195.75477123,5312420.42556745,2024-09-22 00:00:00+00:00,403,403,4600 S SALINA ST     ,NO,From Building,BURGLARY,43.002947029,-76.142961977,6313,2024-09,1,569
5087,-8481810.61481999,5316898.70446869,2024-02-19 00:00:00+00:00,712,712,4700 ONONDAGA BLVD   ,YES,Shoplifting,BURGLARY,43.032360248,-76.1934011229999,6314,2024-02,1,388
5088,-8476195.75477123,5312420.42556745,2024-09-28 00:00:00+00:00,1005,1005,4600 S SALINA ST     ,NO,Purse Snatch,ROBBERY,43.002947029,-76.142961977,6315,2024-09,4,569
5089,-8481810.61481999,5316898.70446869,2024-08-10 00:00:00+00:00,947,947,4700 ONONDAGA BLVD   ,NO,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6316,2024-08,2,648
5090,-8481810.61481999,5316898.70446869,2024-09-02 00:00:00+00:00,1424,1424,4700 ONONDAGA BLVD   ,NO,From Building,LARCENY,43.032360248,-76.1934011229999,6317,2024-09,2,569
5091,-8481810.61481999,5316898.70446869,2024-04-26 00:00:00+00:00,1804,1804,4700 ONONDAGA BLVD   ,NO,All Other,LARCENY,43.032360248,-76.1934011229999,6318,2024-04,2,426
5092,-8481810.61481999,5316898.70446869,2024-03-24 00:00:00+00:00,923,930,4700 ONONDAGA BLVD   ,NO,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6319,2024-03,2,489
5093,-8481810.61481999,5316898.70446869,2024-11-21 00:00:00+00:00,1723,1723,4700 ONONDAGA BLVD   ,YES,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6320,2024-11,2,436
5094,-8481810.61481999,5316898.70446869,2024-07-12 00:00:00+00:00,1144,1144,4700 ONONDAGA BLVD   ,NO,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6321,2024-07,2,554
5095,-8481810.61481999,5316898.70446869,2024-11-18 00:00:00+00:00,844,848,4700 ONONDAGA BLVD   ,NO,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6322,2024-11,2,436
5096,-8481810.61481999,5316898.70446869,2024-11-07 00:00:00+00:00,1243,1243,4700 ONONDAGA BLVD   ,YES,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6323,2024-11,2,436
5097,-8481810.61481999,5316898.70446869,2024-03-09 00:00:00+00:00,1431,1431,4700 ONONDAGA BLVD   ,YES,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6324,2024-03,2,489
5098,-8481810.61481999,5316898.70446869,2024-12-06 00:00:00+00:00,1356,1356,4700 ONONDAGA BLVD   ,NO,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6325,2024-12,2,386
5099,-8481810.61481999,5316898.70446869,2024-11-12 00:00:00+00:00,611,627,4700 ONONDAGA BLVD   ,NO,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6326,2024-11,2,436
5100,-8481810.61481999,5316898.70446869,2024-11-19 00:00:00+00:00,1423,1423,4700 ONONDAGA BLVD   ,NO,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6327,2024-11,2,436
5101,-8481810.61481999,5316898.70446869,2024-06-12 00:00:00+00:00,1300,1304,4700 ONONDAGA BLVD ,YES,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6328,2024-06,2,469
5102,-8481810.61481999,5316898.70446869,2024-11-10 00:00:00+00:00,655,658,4700 ONONDAGA BLVD   ,NO,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6329,2024-11,2,436
5103,-8481810.61481999,5316898.70446869,2024-08-24 00:00:00+00:00,2005,2005,4700 ONONDAGA BLVD   ,YES,All Other,LARCENY,43.032360248,-76.1934011229999,6330,2024-08,2,648
5104,-8481810.61481999,5316898.70446869,2024-02-11 00:00:00+00:00,1517,1517,4700 ONONDAGA BLVD   ,NO,From Building,LARCENY,43.032360248,-76.1934011229999,6331,2024-02,2,388
5105,-8481810.61481999,5316898.70446869,2024-10-29 00:00:00+00:00,600,600,4700 ONONDAGA BLVD   ,NO,Shoplifting,BURGLARY,43.032360248,-76.1934011229999,6332,2024-10,1,531
5106,-8481810.61481999,5316898.70446869,2024-10-29 00:00:00+00:00,950,951,4700 ONONDAGA BLVD   ,YES,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6333,2024-10,2,531
5107,-8481810.61481999,5316898.70446869,2024-02-14 00:00:00+00:00,1447,1449,4700 ONONDAGA BLVD   ,YES,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6334,2024-02,2,388
5108,-8481810.61481999,5316898.70446869,2024-10-29 00:00:00+00:00,1340,1340,4700 ONONDAGA BLVD   ,YES,Shoplifting,BURGLARY,43.032360248,-76.1934011229999,6335,2024-10,1,531
5109,-8481810.61481999,5316898.70446869,2024-12-13 00:00:00+00:00,1638,1638,4700 ONONDAGA BLVD   ,YES,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6336,2024-12,2,386
5110,-8481810.61481999,5316898.70446869,2024-09-02 00:00:00+00:00,1307,1307,4700 ONONDAGA BLVD   ,YES,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6337,2024-09,2,569
5111,-8481810.61481999,5316898.70446869,2024-11-16 00:00:00+00:00,650,654,4700 ONONDAGA BLVD   ,NO,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6338,2024-11,2,436
5112,-8481810.61481999,5316898.70446869,2024-09-02 00:00:00+00:00,1042,1042,4700 ONONDAGA BLVD   ,YES,Shoplifting,BURGLARY,43.032360248,-76.1934011229999,6339,2024-09,1,569
5113,-8481810.61481999,5316898.70446869,2024-03-26 00:00:00+00:00,1255,1255,4700 ONONDAGA BLVD   ,YES,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6340,2024-03,2,489
5114,-8481810.61481999,5316898.70446869,2024-08-24 00:00:00+00:00,1207,1207,4700 ONONDAGA BLVD   ,NO,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6341,2024-08,2,648
5115,-8481810.61481999,5316898.70446869,2024-02-17 00:00:00+00:00,1137,1137,4700 ONONDAGA BLVD   ,NO,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6342,2024-02,2,388
5116,-8481810.61481999,5316898.70446869,2024-10-28 00:00:00+00:00,623,623,4700 ONONDAGA BLVD   ,NO,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6343,2024-10,2,531
5117,-8481810.61481999,5316898.70446869,2024-12-06 00:00:00+00:00,1621,1621,4700 ONONDAGA BLVD   ,NO,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6344,2024-12,2,386
5118,-8481810.61481999,5316898.70446869,2024-11-08 00:00:00+00:00,1156,1200,4700 ONONDAGA BLVD   ,NO,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6345,2024-11,2,436
5119,-8481810.61481999,5316898.70446869,2024-09-02 00:00:00+00:00,1023,1023,4700 ONONDAGA BLVD   ,NO,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6346,2024-09,2,569
5120,-8481810.61481999,5316898.70446869,2024-05-26 00:00:00+00:00,1321,1321,4700 ONONDAGA BLVD   ,NO,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6347,2024-05,2,433
5121,-8481810.61481999,5316898.70446869,2024-08-07 00:00:00+00:00,1945,2000,4700 ONONDAGA BLVD   ,NO,All Other,LARCENY,43.032360248,-76.1934011229999,6348,2024-08,2,648
5122,-8481810.61481999,5316898.70446869,2024-05-27 00:00:00+00:00,903,903,4700 ONONDAGA BLVD   ,YES,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6349,2024-05,2,433
5123,-8481810.61481999,5316898.70446869,2024-01-28 00:00:00+00:00,1208,1208,4700 ONONDAGA BLVD ,YES,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6350,2024-01,2,430
5124,-8481810.61481999,5316898.70446869,2024-09-10 00:00:00+00:00,1433,1433,4700 ONONDAGA BLVD   ,NO,From Building,LARCENY,43.032360248,-76.1934011229999,6351,2024-09,2,569
5125,-8481810.61481999,5316898.70446869,2024-06-25 00:00:00+00:00,1637,1637,4700 ONONDAGA BLVD   ,YES,From Building,LARCENY,43.032360248,-76.1934011229999,6352,2024-06,2,469
5126,-8481810.61481999,5316898.70446869,2024-11-27 00:00:00+00:00,613,627,4700 ONONDAGA BLVD   ,NO,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6353,2024-11,2,436
5127,-8481810.61481999,5316898.70446869,2024-10-12 00:00:00+00:00,1020,1020,4700 ONONDAGA BLVD   ,NO,From Building,LARCENY,43.032360248,-76.1934011229999,6354,2024-10,2,531
5128,-8481810.61481999,5316898.70446869,2024-10-02 00:00:00+00:00,1115,1259,4700 ONONDAGA BLVD   ,NO,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6355,2024-10,2,531
5129,-8481810.61481999,5316898.70446869,2024-10-04 00:00:00+00:00,1737,1737,4700 ONONDAGA BLVD   ,NO,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6356,2024-10,2,531
5130,-8481810.61481999,5316898.70446869,2024-05-27 00:00:00+00:00,800,803,4700 ONONDAGA BLVD   ,NO,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6357,2024-05,2,433
5131,-8481810.61481999,5316898.70446869,2024-10-09 00:00:00+00:00,1501,1501,4700 ONONDAGA BLVD   ,NO,From Building,LARCENY,43.032360248,-76.1934011229999,6358,2024-10,2,531
5132,-8481810.61481999,5316898.70446869,2024-10-14 00:00:00+00:00,1629,1635,4700 ONONDAGA BLVD   ,NO,Shoplifting,BURGLARY,43.032360248,-76.1934011229999,6359,2024-10,1,531
5133,-8481810.61481999,5316898.70446869,2024-04-06 00:00:00+00:00,2149,2149,4700 ONONDAGA BLVD   ,NO,From Building,BURGLARY,43.032360248,-76.1934011229999,6360,2024-04,1,426
5134,-8481810.61481999,5316898.70446869,2024-06-03 00:00:00+00:00,2116,925,4700 ONONDAGA BLVD   ,NO,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6361,2024-06,2,469
5135,-8481810.61481999,5316898.70446869,2024-10-15 00:00:00+00:00,1440,1440,4700 ONONDAGA BLVD   ,YES,From Building,LARCENY,43.032360248,-76.1934011229999,6362,2024-10,2,531
5136,-8481810.61481999,5316898.70446869,2024-06-20 00:00:00+00:00,2348,2348,4700 ONONDAGA BLVD   ,NO,All Other,LARCENY,43.032360248,-76.1934011229999,6363,2024-06,2,469
5137,-8481810.61481999,5316898.70446869,2024-10-15 00:00:00+00:00,740,743,4700 ONONDAGA BLVD   ,NO,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6364,2024-10,2,531
5138,-8481810.61481999,5316898.70446869,2024-11-25 00:00:00+00:00,1354,1402,4700 ONONDAGA BLVD   ,NO,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6365,2024-11,2,436
5139,-8481810.61481999,5316898.70446869,2024-12-05 00:00:00+00:00,749,749,4700 ONONDAGA BLVD   ,YES,Shoplifting,BURGLARY,43.032360248,-76.1934011229999,6366,2024-12,1,386
5140,-8481810.61481999,5316898.70446869,2024-01-23 00:00:00+00:00,1105,1105,4700 ONONDAGA BLVD   ,YES,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6367,2024-01,2,430
5141,-8479996.98754592,5316954.81497965,2024-09-27 00:00:00+00:00,2045,2315,500 ARTHUR ST     ,NO,All Other,LARCENY,43.032728691,-76.177109032,6369,2024-09,2,569
5142,-8481810.61481999,5316898.70446869,2024-09-03 00:00:00+00:00,1353,1353,4700 ONONDAGA BLVD   ,YES,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6370,2024-09,2,569
5143,-8481810.61481999,5316898.70446869,2024-11-30 00:00:00+00:00,1008,1008,4700 ONONDAGA BLVD   ,YES,Shoplifting,LARCENY,43.032360248,-76.1934011229999,6371,2024-11,2,436
5144,-8479996.98754592,5316954.81497965,2024-01-13 00:00:00+00:00,939,939,500 ARTHUR ST     ,NO,All Other,LARCENY,43.032728691,-76.177109032,6372,2024-01,2,430
5145,-8476817.15519697,5321226.77079377,2024-04-01 00:00:00+00:00,2240,640,500 ASH ST     ,NO,All Other,LARCENY,43.0607734860001,-76.148544112,6373,2024-04,2,426
5146,-8476817.15519697,5321226.77079377,2024-06-01 00:00:00+00:00,1041,1041,500 ASH ST     ,NO,All Other,LARCENY,43.0607734860001,-76.148544112,6375,2024-06,2,469
5147,-8476817.15519697,5321226.77079377,2024-06-28 00:00:00+00:00,1714,1714,500 ASH ST     ,NO,All Other,LARCENY,43.0607734860001,-76.148544112,6376,2024-06,2,469
5148,-8470894.81446198,5319726.50244776,2024-07-08 00:00:00+00:00,247,247,500 AUDUBON PKWY   ,NO,Of Bicycle,MV THEFT,43.050925894,-76.09534282,6377,2024-07,3,554
5149,-8481723.12337753,5319510.344606,2024-06-27 00:00:00+00:00,36,36,500 AVERY AV   ,NO,From Building,BURGLARY,43.049506928,-76.192615174,6378,2024-06,1,469
5150,-8470894.81446198,5319726.50244776,2024-08-29 00:00:00+00:00,327,845,500 AUDUBON PKWY   ,NO,Of Bicycle,BURGLARY,43.050925894,-76.09534282,6379,2024-08,1,648
5151,-8476178.08424922,5312070.97466587,2024-02-12 00:00:00+00:00,1730,1146,4800 S SALINA ST     ,NO,Of MV Parts/Accessories,LARCENY,43.0006512520001,-76.14280324,6380,2024-02,2,388
5152,-8478123.91388264,5322775.18764692,2024-03-09 00:00:00+00:00,500,500,500 BEAR ST     ,NO,All Other,LARCENY,43.070935461,-76.1602829249999,6381,2024-03,2,489
5153,-8478123.91388264,5322775.18764692,2024-08-13 00:00:00+00:00,1145,1145,500 BEAR ST     ,NO,All Other,LARCENY,43.070935461,-76.1602829249999,6382,2024-08,2,648
5154,-8476280.50652971,5317811.21341411,2024-01-19 00:00:00+00:00,1600,800,500 BURT ST     ,NO,From Motor Vehicle,LARCENY,43.038351855,-76.143723315,6385,2024-01,2,430
5155,-8475761.74712726,5319912.04986663,2024-05-26 00:00:00+00:00,2246,2246,500 BURNET AVE    ,NO,Unknown,LARCENY,43.0521438920001,-76.13906322,6386,2024-05,2,433
5156,-8478123.91388264,5322775.18764692,2024-03-07 00:00:00+00:00,1600,900,500 BEAR ST     ,NO,From Building,BURGLARY,43.070935461,-76.1602829249999,6387,2024-03,1,489
5157,-8473738.21114592,5318658.59809787,2024-08-04 00:00:00+00:00,1900,1200,500 COLUMBUS AV   ,NO,Of Bicycle,MV THEFT,43.043915327,-76.120885487,6388,2024-08,3,648
5158,-8473738.21114592,5318658.59809787,2024-06-06 00:00:00+00:00,2100,1000,500 COLUMBUS AV ,NO,From Motor Vehicle,LARCENY,43.043915327,-76.120885487,6389,2024-06,2,469
