X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,Arrest,LarcenyCode,CODE_DEFINED,LAT,LONG,ObjectId,month,unemployment_rate,CrimeType,monthly_crime_count
-8475316.78230582,5321621.06115773,2023-01-14 00:00:00+00:00,1700,1720,200 PARK ST     ,NO,Motor Vehicle,MV THEFT,43.063361301,-76.135066033,3404,2023-01,4.1,3,303
-8475316.78230582,5321621.06115773,2023-07-29 00:00:00+00:00,0453,453,200 PARK ST     ,NO,From Building,BURGLARY,43.063361301,-76.135066033,3408,2023-07,3.5,1,558
-8479757.53264205,5315869.34013913,2023-11-05 00:00:00+00:00,1600,1701,2100 S GEDDES ST     ,NO,Motor Vehicle,MV THEFT,43.025600657,-76.174957972,3409,2023-11,3.7,3,509
-8477385.58479961,5319148.15982083,2023-08-09 00:00:00+00:00,2353,2353,200 W JEFFERSON ST     ,NO,All Other,LARCENY,43.047129296,-76.153650402,3410,2023-08,3.8,2,608
-8471858.51441823,5320115.25642467,2023-07-12 00:00:00+00:00,1847,1847,2500 ERIE BLVD E ,YES,Shoplifting,BURGLARY,43.0534777830001,-76.103999884,3411,2023-07,3.5,1,558
-8476491.10953663,5315938.70911853,2023-08-22 00:00:00+00:00,1320,1320,2100 S SALINA ST     ,YES,From Motor Vehicle,LARCENY,43.02605621,-76.145615194,3412,2023-08,3.8,2,608
-8473242.11728236,5318851.53859419,2023-03-23 00:00:00+00:00,0000,1500,2200 E GENESEE ST     ,NO,From Building,LARCENY,43.0451820000001,-76.116429,3413,2023-03,3.6,2,310
-8472799.93667269,5319861.31941243,2023-05-10 00:00:00+00:00,0116,116,2100 ERIE BLVD E ,NO,From Motor Vehicle,LARCENY,43.051810882,-76.1124568239999,3414,2023-05,3.2,2,366
-8474885.19285515,5317124.36384059,2023-12-08 00:00:00+00:00,0000,2203,300 MOUNT OLYMPUS DR     ,NO,From Building,BURGLARY,43.033842,-76.131188999,3416,2023-12,4.2,1,381
-8477385.58479961,5319148.15982083,2023-08-07 00:00:00+00:00,1729,1729,200 W JEFFERSON ST     ,NO,From Motor Vehicle,LARCENY,43.047129296,-76.153650402,3417,2023-08,3.8,2,608
-8471858.51441823,5320115.25642467,2023-10-16 00:00:00+00:00,1316,1316,2500 ERIE BLVD E ,NO,From Building,LARCENY,43.0534777830001,-76.103999884,3418,2023-10,3.7,2,558
-8480590.37252937,5318863.87670502,2023-04-14 00:00:00+00:00,1830,500,300 WHITTIER AV   ,NO,Motor Vehicle,MV THEFT,43.045263,-76.1824395,3419,2023-04,2.9,3,331
-8473726.43287588,5322498.70061355,2023-11-22 00:00:00+00:00,0043,43,200 PAUL AV   ,NO,Motor Vehicle,MV THEFT,43.069121051,-76.120779681,3420,2023-11,3.7,3,509
-8477088.31700875,5319361.52742244,2023-07-24 00:00:00+00:00,2000,17,300 S WARREN ST     ,NO,From Motor Vehicle,LARCENY,43.04853,-76.1509799999999,3421,2023-07,3.5,2,558
-8476631.93403582,5317066.78481467,2023-10-22 00:00:00+00:00,1643,1643,200 MARTIN LUTHER KING      E ,NO,All Other,LARCENY,43.0334639210001,-76.146880242,3422,2023-10,3.7,2,558
-8474885.19285515,5317124.36384059,2023-10-01 00:00:00+00:00,0249,249,300 MOUNT OLYMPUS DR     ,NO,From Building,BURGLARY,43.033842,-76.131188999,3423,2023-10,3.7,1,558
-8477385.58479961,5319148.15982083,2023-05-17 00:00:00+00:00,0730,730,200 W JEFFERSON ST     ,NO,From Motor Vehicle,LARCENY,43.047129296,-76.153650402,3424,2023-05,3.2,2,366
-8471858.51441823,5320115.25642467,2023-02-23 00:00:00+00:00,1821,1821,2500 ERIE BLVD E ,NO,Shoplifting,LARCENY,43.0534777830001,-76.103999884,3425,2023-02,4.1,2,336
-8480590.37252937,5318863.87670502,2023-07-27 00:00:00+00:00,2200,1223,300 WHITTIER AV   ,NO,Motor Vehicle,MV THEFT,43.045263,-76.1824395,3426,2023-07,3.5,3,558
-8471104.11514218,5317708.27768322,2023-08-29 00:00:00+00:00,1800,945,2200 EUCLID AV   ,NO,Motor Vehicle,MV THEFT,43.037676,-76.097223,3427,2023-08,3.8,3,608
-8472290.33574739,5317872.76704184,2023-01-25 00:00:00+00:00,1257,1257,300 SCOTT AV   ,NO,All Other,LARCENY,43.038756,-76.107879001,3428,2023-01,4.1,2,303
-8477064.86622219,5316936.46693663,2023-04-19 00:00:00+00:00,0800,1800,200 MARTIN LUTHER KING      W ,NO,From Building,BURGLARY,43.0326082110001,-76.150769338,3429,2023-04,2.9,1,331
-8474885.19285515,5317124.36384059,2023-03-30 00:00:00+00:00,1900,2200,300 MOUNT OLYMPUS DR     ,NO,From Building,LARCENY,43.033842,-76.131188999,3430,2023-03,3.6,2,310
-8472705.11194745,5318718.56221139,2023-08-01 00:00:00+00:00,2300,215,2600 E GENESEE ST     ,NO,Motor Vehicle,MV THEFT,43.0443090000001,-76.111604999,3431,2023-08,3.8,3,608
-8471858.51441823,5320115.25642467,2023-06-01 00:00:00+00:00,1030,1030,2500 ERIE BLVD E ,YES,Shoplifting,LARCENY,43.0534777830001,-76.103999884,3432,2023-06,3.5,2,349
-8480590.37252937,5318863.87670502,2023-12-25 00:00:00+00:00,0350,350,300 WHITTIER AVE    ,NO,Motor Vehicle,MV THEFT,43.045263,-76.1824395,3433,2023-12,4.2,3,381
-8475316.78230582,5321621.06115773,2023-07-02 00:00:00+00:00,0800,946,200 PARK ST     ,NO,All Other,LARCENY,43.063361301,-76.135066033,3434,2023-07,3.5,2,558
-8471497.63822505,5317645.51874993,2023-02-11 00:00:00+00:00,0320,320,2100 EUCLID AV   ,YES,Motor Vehicle,MV THEFT,43.0372639340001,-76.100758078,3435,2023-02,4.1,3,336
-8477064.86622219,5316936.46693663,2023-03-23 00:00:00+00:00,0000,0,200 MARTIN LUTHER KING      W ,NO,Of Bicycle,MV THEFT,43.0326082110001,-76.150769338,3436,2023-03,3.6,3,310
-8474885.19285515,5317124.36384059,2023-10-27 00:00:00+00:00,0141,142,300 MOUNT OLYMPUS DR     ,NO,From Building,LARCENY,43.033842,-76.131188999,3437,2023-10,3.7,2,558
-8472705.11194745,5318718.56221139,2023-08-15 00:00:00+00:00,1000,130,2600 E GENESEE ST     ,NO,From Motor Vehicle,LARCENY,43.0443090000001,-76.111604999,3438,2023-08,3.8,2,608
-8471858.51441823,5320115.25642467,2023-12-24 00:00:00+00:00,1635,1635,2500 ERIE BLVD E ,NO,Shoplifting,LARCENY,43.0534777830001,-76.103999884,3439,2023-12,4.2,2,381
-8476491.10953663,5315938.70911853,2023-05-15 00:00:00+00:00,1200,1200,2100 S SALINA ST     ,NO,All Other,LARCENY,43.02605621,-76.145615194,3440,2023-05,3.2,2,366
-8473726.43287588,5322498.70061355,2023-12-06 00:00:00+00:00,1520,1101,200 PAUL AV   ,NO,All Other,LARCENY,43.069121051,-76.120779681,3441,2023-12,4.2,2,381
-8471872.0525381,5319741.29524957,2023-10-14 00:00:00+00:00,1600,1056,300 SEELEY RD     ,NO,From Motor Vehicle,LARCENY,43.051023,-76.104121499,3442,2023-10,3.7,2,558
-8477064.86622219,5316936.46693663,2023-02-07 00:00:00+00:00,0000,1430,200 MARTIN LUTHER KING      W ,NO,Motor Vehicle,BURGLARY,43.0326082110001,-76.150769338,3443,2023-02,4.1,1,336
-8474885.19285515,5317124.36384059,2023-10-19 00:00:00+00:00,0000,25,300 MOUNT OLYMPUS DR     ,NO,From Building,LARCENY,43.033842,-76.131188999,3444,2023-10,3.7,2,558
-8471858.51441823,5320115.25642467,2023-07-11 00:00:00+00:00,1226,1226,2500 ERIE BLVD E ,YES,All Other,LARCENY,43.0534777830001,-76.103999884,3445,2023-07,3.5,2,558
-8476631.93403582,5317066.78481467,2023-09-28 00:00:00+00:00,1936,2000,200 MARTIN LUTHER KING  E ,NO,All Other,LARCENY,43.0334639210001,-76.146880242,3448,2023-09,3.6,2,574
-8480590.37252937,5318863.87670502,2023-11-18 00:00:00+00:00,0745,745,300 WHITTIER AVE    ,NO,Of Bicycle,LARCENY,43.045263,-76.1824395,3449,2023-11,3.7,2,509
-8472444.62445031,5318359.39834687,2023-09-28 00:00:00+00:00,1630,700,300 SCOTTHOLM TER    ,NO,All Other,LARCENY,43.041951,-76.1092649999999,3450,2023-09,3.6,2,574
-8477064.86622219,5316936.46693663,2023-04-12 00:00:00+00:00,0000,1400,200 MARTIN LUTHER KING  W,NO,From Building,LARCENY,43.0326082110001,-76.150769338,3452,2023-04,2.9,2,331
-8476249.5039402,5323061.34703503,2023-02-17 00:00:00+00:00,0937,937,2100 GRANT BLVD   ,NO,Of Bicycle,MV THEFT,43.0728132880001,-76.143444814,3454,2023-02,4.1,3,336
-8477385.58479961,5319148.15982083,2023-11-11 00:00:00+00:00,0510,600,200 W JEFFERSON ST     ,YES,From Building,BURGLARY,43.047129296,-76.153650402,3455,2023-11,3.7,1,509
-8473726.43287588,5322498.70061355,2023-07-19 00:00:00+00:00,1700,845,200 PAUL AVE    ,NO,Motor Vehicle,MV THEFT,43.069121051,-76.120779681,3456,2023-07,3.5,3,558
-8471420.20694761,5319668.63089713,2023-04-16 00:00:00+00:00,2024,2024,300 MOUNTAINVIEW AVE    ,NO,From Motor Vehicle,MV THEFT,43.0505460000001,-76.100062501,3458,2023-04,2.9,3,331
-8477064.86622219,5316936.46693663,2023-04-09 00:00:00+00:00,2143,2143,200 MARTIN LUTHER KING      W ,NO,From Motor Vehicle,LARCENY,43.0326082110001,-76.150769338,3459,2023-04,2.9,2,331
-8477574.72752377,5313402.42779194,2023-05-14 00:00:00+00:00,0000,0,300 SHIRLEY DR     ,NO,From Building,LARCENY,43.009398,-76.1553494999999,3461,2023-05,3.2,2,366
-8481514.16533872,5320462.24581828,2023-11-29 00:00:00+00:00,1648,1648,200 PHARIS ST     ,NO,From Motor Vehicle,LARCENY,43.0557554280001,-76.190738072,3463,2023-11,3.7,2,509
-8471858.51441823,5320115.25642467,2023-09-03 00:00:00+00:00,2245,2245,2500 ERIE BLVD E ,NO,Shoplifting,LARCENY,43.0534777830001,-76.103999884,3464,2023-09,3.6,2,574
-8474885.19285515,5317124.36384059,2023-05-11 00:00:00+00:00,1200,1210,300 MT OLYMPUS DR     ,NO,Of Bicycle,LARCENY,43.033842,-76.131188999,3465,2023-05,3.2,2,366
-8476491.10953663,5315938.70911853,2023-12-09 00:00:00+00:00,1030,1530,2100 S SALINA ST     ,NO,From Motor Vehicle,LARCENY,43.02605621,-76.145615194,3467,2023-12,4.2,2,381
-8481514.16533872,5320462.24581828,2023-10-31 00:00:00+00:00,1615,1615,200 PHARIS ST     ,NO,From Motor Vehicle,LARCENY,43.0557554280001,-76.190738072,3470,2023-10,3.7,2,558
-8471858.51441823,5320115.25642467,2023-10-16 00:00:00+00:00,1713,1713,2500 ERIE BLVD E ,YES,Shoplifting,LARCENY,43.0534777830001,-76.103999884,3471,2023-10,3.7,2,558
-8476538.15070441,5316074.36409835,2023-01-13 00:00:00+00:00,1946,1946,2000 S  SALINA ST     ,YES,All Other,LARCENY,43.0269470600001,-76.1460377719999,3472,2023-01,4.1,2,303
-8476861.51334238,5321858.94918695,2023-10-22 00:00:00+00:00,2245,700,200 MARY ST     ,NO,Motor Vehicle,MV THEFT,43.0649225600001,-76.148942588,3473,2023-10,3.7,3,558
-8472518.76323118,5321686.99061908,2023-07-29 00:00:00+00:00,0000,518,300 WOODBINE AV   ,NO,Motor Vehicle,MV THEFT,43.063794,-76.109931,3474,2023-07,3.5,3,558
-8476249.5039402,5323061.34703503,2023-07-26 00:00:00+00:00,1258,1052,2100 GRANT BLVD   ,NO,All Other,LARCENY,43.0728132880001,-76.143444814,3475,2023-07,3.5,2,558
-8474733.81014753,5319472.26844202,2023-09-29 00:00:00+00:00,1030,1120,200 PINE ST     ,NO,All Other,LARCENY,43.0492569740001,-76.1298291049999,3477,2023-09,3.6,2,574
-8471858.51441823,5320115.25642467,2023-03-19 00:00:00+00:00,1703,1715,2500 ERIE BLVD E ,NO,Shoplifting,LARCENY,43.0534777830001,-76.103999884,3478,2023-03,3.6,2,310
-8472145.06370059,5323201.04665901,2023-12-09 00:00:00+00:00,0924,924,300 N  EDWARDS AVE    ,NO,Of Bicycle,LARCENY,43.0737300000001,-76.106574,3479,2023-12,4.2,2,381
-8475604.03857826,5322817.02370779,2023-02-27 00:00:00+00:00,0000,0,300 WOODRUFF AV   ,NO,All Other,LARCENY,43.0712100000001,-76.1376465,3481,2023-02,4.1,2,336
-8477574.72752377,5313402.42779194,2023-12-09 00:00:00+00:00,0230,816,300 SHIRLEY DR   ,NO,Motor Vehicle,MV THEFT,43.009398,-76.1553494999999,3482,2023-12,4.2,3,381
-8476786.25168181,5314195.7501306,2023-06-29 00:00:00+00:00,1150,642,2600 MIDLAND AV   ,NO,All Other,LARCENY,43.0146090000001,-76.148266501,3483,2023-06,3.5,2,349
-8471858.51441823,5320115.25642467,2023-11-25 00:00:00+00:00,1010,1010,2500 ERIE BLVD E ,NO,Shoplifting,LARCENY,43.0534777830001,-76.103999884,3485,2023-11,3.7,2,509
-8472145.06370059,5323201.04665901,2023-09-22 00:00:00+00:00,0945,1130,300 N  EDWARDS AVE    ,NO,All Other,LARCENY,43.0737300000001,-76.106574,3486,2023-09,3.6,2,574
-8478164.76101132,5315280.75093331,2023-01-25 00:00:00+00:00,1504,1504,200 MAY AV   ,NO,All Other,MV THEFT,43.0217351970001,-76.160649861,3487,2023-01,4.1,3,303
-8476491.10953663,5315938.70911853,2023-12-14 00:00:00+00:00,1034,1034,2100 S SALINA ST     ,NO,From Motor Vehicle,LARCENY,43.02605621,-76.145615194,3488,2023-12,4.2,2,381
-8474325.64554599,5321285.20354737,2023-12-15 00:00:00+00:00,1600,900,300 SHUART AV   ,NO,All Other,LARCENY,43.061157,-76.1261625,3489,2023-12,4.2,2,381
-8471858.51441823,5320115.25642467,2023-12-07 00:00:00+00:00,1700,1700,2500 ERIE BLVD E ,NO,All Other,LARCENY,43.0534777830001,-76.103999884,3490,2023-12,4.2,2,381
-8470375.96778505,5320149.98289146,2023-02-21 00:00:00+00:00,1650,1650,200 POLK ST     ,NO,All Other,LARCENY,43.053705732,-76.090681941,3492,2023-02,4.1,2,336
-8476759.70187193,5313673.71179562,2023-12-01 00:00:00+00:00,2122,2122,3000 MIDLAND AV   ,YES,From Building,BURGLARY,43.01118,-76.148028,3493,2023-12,4.2,1,381
-8471975.74664377,5323214.76205646,2023-11-20 00:00:00+00:00,0112,112,300 N  MIDLER AV   ,NO,All Other,BURGLARY,43.0738200000001,-76.105052999,3495,2023-11,3.7,1,509
-8478579.10774078,5318288.11555752,2023-03-17 00:00:00+00:00,1815,1815,300 SHONNARD ST     ,NO,All Other,LARCENY,43.041483,-76.1643720009999,3496,2023-03,3.6,2,310
-8476439.74360663,5314126.10588283,2023-08-23 00:00:00+00:00,0306,306,200 W OSTRANDER AV   ,NO,From Motor Vehicle,LARCENY,43.0141515540001,-76.145153766,3497,2023-08,3.8,2,608
-8476861.51334238,5321858.94918695,2023-11-18 00:00:00+00:00,1730,1811,200 MARY ST     ,NO,Motor Vehicle,MV THEFT,43.0649225600001,-76.148942588,3498,2023-11,3.7,3,509
-8471858.51441823,5320115.25642467,2023-07-10 00:00:00+00:00,1037,1037,2500 ERIE BLVD E ,YES,Shoplifting,LARCENY,43.0534777830001,-76.103999884,3499,2023-07,3.5,2,558
-8472245.2512423,5323194.18896784,2023-04-11 00:00:00+00:00,1700,500,300 N COLLINGWOOD AV   ,NO,Motor Vehicle,MV THEFT,43.0736850000001,-76.107474,3500,2023-04,2.9,3,331
-8476249.5039402,5323061.34703503,2023-08-31 00:00:00+00:00,1535,1545,2100 GRANT BLVD   ,NO,Of Bicycle,MV THEFT,43.0728132880001,-76.143444814,3501,2023-08,3.8,3,608
-8476491.10953663,5315938.70911853,2023-10-16 00:00:00+00:00,1459,1459,2100 S SALINA ST     ,NO,All Other,LARCENY,43.02605621,-76.145615194,3502,2023-10,3.7,2,558
-8476786.25168181,5314195.7501306,2023-09-11 00:00:00+00:00,1550,1552,2600 MIDLAND AV   ,YES,Of Bicycle,ROBBERY,43.0146090000001,-76.148266501,3504,2023-09,3.6,4,574
-8476135.62821994,5315636.21770883,2023-10-18 00:00:00+00:00,1700,1700,200 MCKINLEY AV   ,NO,From Building,LARCENY,43.024069694,-76.1424218509999,3505,2023-10,3.7,2,558
-8471858.51441823,5320115.25642467,2023-03-15 00:00:00+00:00,1523,1523,2500 ERIE BLVD E ,YES,All Other,LARCENY,43.0534777830001,-76.103999884,3506,2023-03,3.6,2,310
-8478137.2805705,5318055.0794637,2023-10-07 00:00:00+00:00,1727,1727,300 SLOCUM DR     ,NO,From Building,LARCENY,43.039953,-76.160403,3508,2023-10,3.7,2,558
-8476786.25168181,5314195.7501306,2023-11-22 00:00:00+00:00,2110,2110,2600 MIDLAND AVE    ,NO,From Building,LARCENY,43.0146090000001,-76.148266501,3511,2023-11,3.7,2,509
-8476135.62821994,5315636.21770883,2023-04-17 00:00:00+00:00,1500,1800,200 MCKINLEY AV   ,NO,From Building,LARCENY,43.024069694,-76.1424218509999,3512,2023-04,2.9,2,331
-8471858.51441823,5320115.25642467,2023-09-04 00:00:00+00:00,2030,2030,2500 ERIE BLVD E ,NO,Shoplifting,BURGLARY,43.0534777830001,-76.103999884,3513,2023-09,3.6,1,574
-8472245.2512423,5323194.18896784,2023-06-14 00:00:00+00:00,1639,1639,300 N COLLINGWOOD AV   ,NO,All Other,LARCENY,43.0736850000001,-76.107474,3514,2023-06,3.5,2,349
-8478115.74024903,5321058.94880916,2023-08-11 00:00:00+00:00,1700,1000,300 SPENCER ST     ,NO,Motor Vehicle,MV THEFT,43.059672,-76.1602095,3515,2023-08,3.8,3,608
-8471214.32143807,5318238.76625264,2023-09-06 00:00:00+00:00,1133,1643,3100 E  GENESEE ST     ,NO,From Building,LARCENY,43.0411590000001,-76.098213,3516,2023-09,3.6,2,574
-8476520.4019248,5314245.11417724,2023-07-12 00:00:00+00:00,0100,100,200 PRIMROSE AV   ,NO,From Motor Vehicle,MV THEFT,43.014933237,-76.1458783319999,3517,2023-07,3.5,3,558
-8476135.62821994,5315636.21770883,2023-01-17 00:00:00+00:00,1710,1715,200 MCKINLEY AV   ,YES,From Motor Vehicle,MV THEFT,43.024069694,-76.1424218509999,3519,2023-01,4.1,3,303
-8479227.32091303,5317249.09354566,2023-06-19 00:00:00+00:00,2000,600,400 DUDLEY ST     ,NO,Of Bicycle,MV THEFT,43.034661,-76.170194999,3520,2023-06,3.5,3,349
-8478115.74024903,5321058.94880916,2023-10-26 00:00:00+00:00,1915,630,300 SPENCER ST     ,NO,From Motor Vehicle,LARCENY,43.059672,-76.1602095,3522,2023-10,3.7,2,558
-8471214.32143807,5318238.76625264,2023-08-14 00:00:00+00:00,1130,1208,3100 E  GENESEE ST     ,NO,From Building,BURGLARY,43.0411590000001,-76.098213,3523,2023-08,3.8,1,608
-8479383.97849471,5320930.05355408,2023-06-19 00:00:00+00:00,2330,1322,200 PULASKI ST     ,NO,All Other,LARCENY,43.058825993,-76.171602278,3524,2023-06,3.5,2,349
-8476786.25168181,5314195.7501306,2023-08-21 00:00:00+00:00,1415,1430,2600 MIDLAND AVE    ,NO,From Motor Vehicle,LARCENY,43.0146090000001,-76.148266501,3525,2023-08,3.8,2,608
-8476135.62821994,5315636.21770883,2023-01-05 00:00:00+00:00,1528,1528,200 MCKINLEY AV   ,NO,From Building,LARCENY,43.024069694,-76.1424218509999,3526,2023-01,4.1,2,303
-8471858.51441823,5320115.25642467,2023-02-22 00:00:00+00:00,1813,1813,2500 ERIE BLVD E ,NO,Shoplifting,BURGLARY,43.0534777830001,-76.103999884,3527,2023-02,4.1,1,336
-8476837.84815447,5314713.70673402,2023-04-21 00:00:00+00:00,0530,2000,2200 MIDLAND AV   ,NO,All Other,LARCENY,43.0180110000001,-76.1487299999999,3531,2023-04,2.9,2,331
-8476638.91065095,5312168.64888561,2023-05-21 00:00:00+00:00,0001,648,200 W SENECA TPKE   ,NO,From Motor Vehicle,LARCENY,43.0012929480001,-76.146942914,3532,2023-05,3.2,2,366
-8471858.51441823,5320115.25642467,2023-10-19 00:00:00+00:00,1612,1612,2500 ERIE BLVD E ,NO,Shoplifting,BURGLARY,43.0534777830001,-76.103999884,3534,2023-10,3.7,1,558
-8471975.74664377,5323214.76205646,2023-11-14 00:00:00+00:00,0218,218,300 N MIDLER AV   ,NO,From Building,BURGLARY,43.0738200000001,-76.105052999,3535,2023-11,3.7,1,509
-8476862.95069964,5314852.3277202,2023-08-01 00:00:00+00:00,1530,1100,2100 MIDLAND AV   ,NO,From Building,BURGLARY,43.018921447,-76.1489554999999,3536,2023-08,3.8,1,608
-8472805.8005382,5321663.67826893,2023-03-14 00:00:00+00:00,2330,730,300 STAFFORD AV   ,NO,Motor Vehicle,MV THEFT,43.0636410000001,-76.1125095,3537,2023-03,3.6,3,310
-8472805.8005382,5321663.67826893,2023-03-26 00:00:00+00:00,2220,2220,300 STAFFORD AV   ,NO,Motor Vehicle,MV THEFT,43.0636410000001,-76.1125095,3538,2023-03,3.6,3,310
-8472805.8005382,5321663.67826893,2023-07-16 00:00:00+00:00,0716,1300,300 STAFFORD AVE    ,NO,Motor Vehicle,MV THEFT,43.0636410000001,-76.1125095,3539,2023-07,3.5,3,558
-8472805.8005382,5321663.67826893,2023-07-16 00:00:00+00:00,1045,1315,300 STAFFORD AV   ,NO,From Building,BURGLARY,43.0636410000001,-76.1125095,3540,2023-07,3.5,1,558
-8480441.5939186,5320274.64147264,2023-04-05 00:00:00+00:00,0600,600,300 STATE FAIR BLVD   ,YES,From Building,BURGLARY,43.0545240000001,-76.181102999,3541,2023-04,2.9,1,331
-8480441.5939186,5320274.64147264,2023-10-25 00:00:00+00:00,1900,600,300 STATE FAIR BLVD   ,NO,Of MV Parts/Accessories,LARCENY,43.0545240000001,-76.181102999,3542,2023-10,3.7,2,558
-8474373.73556601,5317136.69967132,2023-12-12 00:00:00+00:00,1005,1540,300 STRATFORD ST     ,NO,All Other,LARCENY,43.0339230000001,-76.1265945,3543,2023-12,4.2,2,381
-8479529.88751165,5315176.87741786,2023-08-21 00:00:00+00:00,0700,700,300 STRATHMORE DR     ,NO,Motor Vehicle,MV THEFT,43.0210530000001,-76.172913001,3544,2023-08,3.8,3,608
-8478793.50896873,5316562.41548331,2023-01-21 00:00:00+00:00,0645,648,300 SUMMIT AV   ,NO,Motor Vehicle,MV THEFT,43.030152,-76.166298,3545,2023-01,4.1,3,303
-8475633.09296536,5311117.37793575,2023-10-04 00:00:00+00:00,2030,737,300 SUNRISE DR     ,NO,Motor Vehicle,MV THEFT,42.9943860000001,-76.1379075,3546,2023-10,3.7,3,558
-8480685.04975628,5319079.11081497,2023-11-26 00:00:00+00:00,1830,2240,300 TENNYSON AV   ,NO,Motor Vehicle,MV THEFT,43.046676,-76.1832899999999,3547,2023-11,3.7,3,509
-8480685.04975628,5319079.11081497,2023-09-27 00:00:00+00:00,2054,2054,300 TENNYSON AV   ,NO,All Other,LARCENY,43.046676,-76.1832899999999,3548,2023-09,3.6,2,574
-8480589.87170298,5319269.67254064,2023-09-19 00:00:00+00:00,1740,1740,300 TOMPKINS ST   ,YES,From Building,BURGLARY,43.0479270000001,-76.182435001,3549,2023-09,3.6,1,574
-8478076.16617005,5318909.11658414,2023-05-03 00:00:00+00:00,2330,700,300 TULLY ST     ,NO,Motor Vehicle,MV THEFT,43.0455600000001,-76.1598539999999,3551,2023-05,3.2,3,366
-8475301.97314,5319282.0112036,2023-04-29 00:00:00+00:00,2245,715,300 UNIVERSITY AV   ,NO,From Motor Vehicle,MV THEFT,43.048008,-76.134933,3553,2023-04,2.9,3,331
-8475301.97314,5319282.0112036,2023-11-23 00:00:00+00:00,2300,830,300 UNIVERSITY AV   ,NO,From Motor Vehicle,LARCENY,43.048008,-76.134933,3554,2023-11,3.7,2,509
-8475301.97314,5319282.0112036,2023-05-02 00:00:00+00:00,0222,222,300 UNIVERSITY AV   ,NO,Motor Vehicle,MV THEFT,43.048008,-76.134933,3555,2023-05,3.2,3,366
-8475301.97314,5319282.0112036,2023-09-21 00:00:00+00:00,1900,1915,300 UNIVERSITY AVE    ,NO,All Other,LARCENY,43.048008,-76.134933,3556,2023-09,3.6,2,574
-8475301.97314,5319282.0112036,2023-08-29 00:00:00+00:00,1049,1049,300 UNIVERSITY PL     ,NO,Shoplifting,LARCENY,43.048008,-76.134933,3557,2023-08,3.8,2,608
-8478163.83026905,5314458.83561301,2023-08-09 00:00:00+00:00,1800,1800,300 VALLEY DR     ,NO,All Other,LARCENY,43.0163370000001,-76.1606414999999,3559,2023-08,3.8,2,608
-8475301.97314,5319282.0112036,2023-09-28 00:00:00+00:00,2041,2041,300 UNIVERSITY PL     ,NO,Of Bicycle,LARCENY,43.048008,-76.134933,3560,2023-09,3.6,2,574
-8478163.83026905,5314458.83561301,2023-10-24 00:00:00+00:00,1724,615,300 VALLEY DR     ,NO,All Other,LARCENY,43.0163370000001,-76.1606414999999,3561,2023-10,3.7,2,558
-8478163.83026905,5314458.83561301,2023-03-01 00:00:00+00:00,1200,1200,300 VALLEY DR     ,NO,From Coin Operated Machine/Device,LARCENY,43.0163370000001,-76.1606414999999,3564,2023-03,3.6,2,310
-8473266.66323007,5322855.42529236,2023-03-22 00:00:00+00:00,1017,1017,300 VILLAGE DR     ,NO,From Building,LARCENY,43.0714620000001,-76.1166494999999,3565,2023-03,3.6,2,310
-8473266.66323007,5322855.42529236,2023-07-07 00:00:00+00:00,1830,1140,300 VILLAGE DR     ,NO,From Motor Vehicle,LARCENY,43.0714620000001,-76.1166494999999,3566,2023-07,3.5,2,558
-8473266.66323007,5322855.42529236,2023-08-16 00:00:00+00:00,0631,631,300 VILLAGE DR     ,NO,From Motor Vehicle,LARCENY,43.0714620000001,-76.1166494999999,3568,2023-08,3.8,2,608
-8473266.66323007,5322855.42529236,2023-08-07 00:00:00+00:00,1730,750,300 VILLAGE DR     ,NO,Motor Vehicle,MV THEFT,43.0714620000001,-76.1166494999999,3569,2023-08,3.8,3,608
-8473266.66323007,5322855.42529236,2023-02-20 00:00:00+00:00,1520,1520,300 VILLAGE DR     ,NO,All Other,LARCENY,43.0714620000001,-76.1166494999999,3570,2023-02,4.1,2,336
-8473266.66323007,5322855.42529236,2023-09-11 00:00:00+00:00,2100,118,300 VILLAGE DR     ,NO,Motor Vehicle,MV THEFT,43.0714620000001,-76.1166494999999,3571,2023-09,3.6,3,574
