X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,Arrest,LarcenyCode,CODE_DEFINED,LAT,LONG,ObjectId,month,unemployment_rate,CrimeType
-8475174.23402431,5318048.22554892,2023-11-01 00:00:00+00:00,1302,1302,200 WAVERLY AV   ,NO,Shoplifting,LARCENY,43.039908,-76.1337855,3362,2023-11-01,3.7,2
-8475174.23402431,5318048.22554892,2023-09-28 00:00:00+00:00,1220,1415,200 WAVERLY AV   ,YES,All Other,LARCENY,43.039908,-76.1337855,3363,2023-09-01,3.6,2
-8475174.23402431,5318048.22554892,2023-09-25 00:00:00+00:00,1742,1742,200 WAVERLY AVE    ,NO,Of Bicycle,LARCENY,43.039908,-76.1337855,3365,2023-09-01,3.6,2
-8476229.46398283,5315907.98742585,2023-11-18 00:00:00+00:00,1700,1200,200 E COLVIN ST     ,NO,From Building,BURGLARY,43.025854458,-76.143264792,3366,2023-11-01,3.7,1
-8477067.41855547,5318475.56898246,2023-11-16 00:00:00+00:00,1800,2010,200 E ADAMS ST     ,NO,From Motor Vehicle,LARCENY,43.042713699,-76.1507922659999,3367,2023-11-01,3.7,2
-8477061.05464282,5319127.96248902,2023-07-26 00:00:00+00:00,1700,1136,200 E JEFFERSON ST     ,NO,From Motor Vehicle,LARCENY,43.046996704,-76.150735098,3368,2023-07-01,3.5,2
-8475174.23402431,5318048.22554892,2023-09-25 00:00:00+00:00,2055,2055,200 WAVERLY AVE    ,NO,All Other,LARCENY,43.039908,-76.1337855,3369,2023-09-01,3.6,2
-8475174.23402431,5318048.22554892,2023-09-25 00:00:00+00:00,1953,1953,200 WAVERLY AVE    ,NO,Of Bicycle,LARCENY,43.039908,-76.1337855,3371,2023-09-01,3.6,2
-8477061.05464282,5319127.96248902,2023-07-13 00:00:00+00:00,2330,1852,200 E JEFFERSON ST     ,NO,From Motor Vehicle,LARCENY,43.046996704,-76.150735098,3372,2023-07-01,3.5,2
-8475174.23402431,5318048.22554892,2023-09-28 00:00:00+00:00,1656,1840,200 WAVERLY AVE    ,NO,All Other,LARCENY,43.039908,-76.1337855,3373,2023-09-01,3.6,2
-8475902.80851432,5312034.8171247,2023-07-26 00:00:00+00:00,1346,1346,200 E SENECA TPKE   ,NO,From Motor Vehicle,LARCENY,43.000413704,-76.140330396,3374,2023-07-01,3.5,2
-8476059.64732414,5316038.18102164,2023-08-27 00:00:00+00:00,0900,812,200 ELIZABETH ST     ,NO,All Other,LARCENY,43.026709446,-76.141739303,3375,2023-08-01,3.8,2
-8473652.38526567,5316980.44701849,2023-08-27 00:00:00+00:00,1350,712,200 WESTMINSTER AV   ,NO,All Other,LARCENY,43.032897,-76.1201144999999,3378,2023-08-01,3.8,2
-8479217.37073166,5317316.38355223,2023-08-01 00:00:00+00:00,0030,30,200 ELLIOT ST     ,NO,From Motor Vehicle,MV THEFT,43.035102835,-76.170105615,3380,2023-08-01,3.8,3
-8479217.37073166,5317316.38355223,2023-09-09 00:00:00+00:00,1003,1003,200 ELLIOTT ST     ,NO,Of Bicycle,MV THEFT,43.035102835,-76.170105615,3381,2023-09-01,3.6,3
-8477363.0041975,5313471.52758677,2023-06-18 00:00:00+00:00,2330,800,200 EMPIRE AV   ,NO,All Other,LARCENY,43.0098519050001,-76.1534475569999,3382,2023-06-01,3.5,2
-8477160.07422044,5313518.07921924,2023-10-29 00:00:00+00:00,2130,430,200 EVALEEN AVE    ,NO,From Motor Vehicle,LARCENY,43.0101576930001,-76.151624606,3383,2023-10-01,3.7,2
-8473143.2031243,5318311.86911584,2023-08-01 00:00:00+00:00,0600,850,200 FELLOWS AV   ,NO,From Motor Vehicle,LARCENY,43.041638952,-76.115540439,3384,2023-08-01,3.8,2
-8473143.2031243,5318311.86911584,2023-08-27 00:00:00+00:00,0017,17,200 FELLOWS AV   ,YES,From Building,BURGLARY,43.041638952,-76.115540439,3385,2023-08-01,3.8,1
-8473143.2031243,5318311.86911584,2023-09-03 00:00:00+00:00,2028,2028,200 FELLOWS AV   ,NO,From Motor Vehicle,LARCENY,43.041638952,-76.115540439,3386,2023-09-01,3.6,2
-8473143.2031243,5318311.86911584,2023-10-25 00:00:00+00:00,1005,1005,200 FELLOWS AV   ,NO,All Other,LARCENY,43.041638952,-76.115540439,3387,2023-10-01,3.7,2
-8473143.2031243,5318311.86911584,2023-06-06 00:00:00+00:00,0500,1045,200 FELLOWS AV   ,NO,Motor Vehicle,BURGLARY,43.041638952,-76.115540439,3388,2023-06-01,3.5,1
-8476543.47967975,5312797.23676768,2023-07-26 00:00:00+00:00,1235,1235,200 FERNDALE DR     ,NO,All Other,LARCENY,43.0054224580001,-76.1460856429999,3389,2023-07-01,3.5,2
-8479122.98293542,5317502.05369699,2023-05-11 00:00:00+00:00,1700,1800,200 FITCH ST     ,YES,From Building,BURGLARY,43.036321953,-76.169257715,3390,2023-05-01,3.2,1
-8479122.98293542,5317502.05369699,2023-10-23 00:00:00+00:00,1520,1520,200 FITCH ST     ,NO,All Other,LARCENY,43.036321953,-76.169257715,3391,2023-10-01,3.7,2
-8477038.2232379,5312437.92618178,2023-03-30 00:00:00+00:00,1330,1330,300 MILBURN DR     ,NO,All Other,LARCENY,43.0030620000001,-76.1505299999999,3393,2023-03-01,3.6,2
-8476590.30722543,5315821.18752545,2023-08-15 00:00:00+00:00,2300,400,200 W COLVIN ST     ,NO,From Motor Vehicle,LARCENY,43.025284432,-76.146506302,3394,2023-08-01,3.8,2
-8473662.40401985,5322618.16088509,2023-08-12 00:00:00+00:00,1845,730,300 MILDRED AV   ,NO,Motor Vehicle,MV THEFT,43.0699050000001,-76.1202044999999,3395,2023-08-01,3.8,3
-8476060.30177143,5315374.09079753,2023-01-23 00:00:00+00:00,2219,2219,2400 S  STATE ST     ,NO,All Other,LARCENY,43.0223482070001,-76.141745182,3396,2023-01-01,4.1,2
-8477088.31700875,5319361.52742244,2023-04-02 00:00:00+00:00,0820,820,300 S WARREN ST     ,YES,All Other,LARCENY,43.04853,-76.1509799999999,3397,2023-04-01,2.9,2
-8475107.10848268,5318278.51983894,2023-05-10 00:00:00+00:00,0157,157,300 WALNUT PL     ,NO,From Building,LARCENY,43.0414200000001,-76.133182501,3398,2023-05-01,3.2,2
-8477749.92091387,5321030.74048392,2023-10-08 00:00:00+00:00,1108,1108,200 W DIVISION ST     ,NO,Motor Vehicle,MV THEFT,43.059486855,-76.156923289,3399,2023-10-01,3.7,3
-8474828.08606769,5318377.21912917,2023-09-09 00:00:00+00:00,1000,850,400 COMSTOCK AV   ,NO,All Other,LARCENY,43.042068,-76.1306759999999,3400,2023-09-01,3.6,2
-8475316.78230582,5321621.06115773,2023-07-02 00:00:00+00:00,0800,953,200 PARK ST     ,NO,All Other,LARCENY,43.063361301,-76.135066033,3401,2023-07-01,3.5,2
-8477038.2232379,5312437.92618178,2023-03-27 00:00:00+00:00,1515,1950,300 MILBURN DR     ,NO,All Other,LARCENY,43.0030620000001,-76.1505299999999,3402,2023-03-01,3.6,2
-8473635.1792799,5321415.45882882,2023-04-21 00:00:00+00:00,1730,1730,200 MARIPOSA ST     ,NO,Motor Vehicle,MV THEFT,43.0620119010001,-76.119959936,3403,2023-04-01,2.9,3
-8475316.78230582,5321621.06115773,2023-01-14 00:00:00+00:00,1700,1720,200 PARK ST     ,NO,Motor Vehicle,MV THEFT,43.063361301,-76.135066033,3404,2023-01-01,4.1,3
-8475316.78230582,5321621.06115773,2023-07-29 00:00:00+00:00,0453,453,200 PARK ST     ,NO,From Building,BURGLARY,43.063361301,-76.135066033,3408,2023-07-01,3.5,1
-8479757.53264205,5315869.34013913,2023-11-05 00:00:00+00:00,1600,1701,2100 S GEDDES ST     ,NO,Motor Vehicle,MV THEFT,43.025600657,-76.174957972,3409,2023-11-01,3.7,3
-8477385.58479961,5319148.15982083,2023-08-09 00:00:00+00:00,2353,2353,200 W JEFFERSON ST     ,NO,All Other,LARCENY,43.047129296,-76.153650402,3410,2023-08-01,3.8,2
-8471858.51441823,5320115.25642467,2023-07-12 00:00:00+00:00,1847,1847,2500 ERIE BLVD E ,YES,Shoplifting,BURGLARY,43.0534777830001,-76.103999884,3411,2023-07-01,3.5,1
-8476491.10953663,5315938.70911853,2023-08-22 00:00:00+00:00,1320,1320,2100 S SALINA ST     ,YES,From Motor Vehicle,LARCENY,43.02605621,-76.145615194,3412,2023-08-01,3.8,2
-8473242.11728236,5318851.53859419,2023-03-23 00:00:00+00:00,0000,1500,2200 E GENESEE ST     ,NO,From Building,LARCENY,43.0451820000001,-76.116429,3413,2023-03-01,3.6,2
-8472799.93667269,5319861.31941243,2023-05-10 00:00:00+00:00,0116,116,2100 ERIE BLVD E ,NO,From Motor Vehicle,LARCENY,43.051810882,-76.1124568239999,3414,2023-05-01,3.2,2
-8474885.19285515,5317124.36384059,2023-12-08 00:00:00+00:00,0000,2203,300 MOUNT OLYMPUS DR     ,NO,From Building,BURGLARY,43.033842,-76.131188999,3416,2023-12-01,4.2,1
-8477385.58479961,5319148.15982083,2023-08-07 00:00:00+00:00,1729,1729,200 W JEFFERSON ST     ,NO,From Motor Vehicle,LARCENY,43.047129296,-76.153650402,3417,2023-08-01,3.8,2
-8471858.51441823,5320115.25642467,2023-10-16 00:00:00+00:00,1316,1316,2500 ERIE BLVD E ,NO,From Building,LARCENY,43.0534777830001,-76.103999884,3418,2023-10-01,3.7,2
-8480590.37252937,5318863.87670502,2023-04-14 00:00:00+00:00,1830,500,300 WHITTIER AV   ,NO,Motor Vehicle,MV THEFT,43.045263,-76.1824395,3419,2023-04-01,2.9,3
-8473726.43287588,5322498.70061355,2023-11-22 00:00:00+00:00,0043,43,200 PAUL AV   ,NO,Motor Vehicle,MV THEFT,43.069121051,-76.120779681,3420,2023-11-01,3.7,3
-8477088.31700875,5319361.52742244,2023-07-24 00:00:00+00:00,2000,17,300 S WARREN ST     ,NO,From Motor Vehicle,LARCENY,43.04853,-76.1509799999999,3421,2023-07-01,3.5,2
-8476631.93403582,5317066.78481467,2023-10-22 00:00:00+00:00,1643,1643,200 MARTIN LUTHER KING      E ,NO,All Other,LARCENY,43.0334639210001,-76.146880242,3422,2023-10-01,3.7,2
-8474885.19285515,5317124.36384059,2023-10-01 00:00:00+00:00,0249,249,300 MOUNT OLYMPUS DR     ,NO,From Building,BURGLARY,43.033842,-76.131188999,3423,2023-10-01,3.7,1
-8477385.58479961,5319148.15982083,2023-05-17 00:00:00+00:00,0730,730,200 W JEFFERSON ST     ,NO,From Motor Vehicle,LARCENY,43.047129296,-76.153650402,3424,2023-05-01,3.2,2
-8471858.51441823,5320115.25642467,2023-02-23 00:00:00+00:00,1821,1821,2500 ERIE BLVD E ,NO,Shoplifting,LARCENY,43.0534777830001,-76.103999884,3425,2023-02-01,4.1,2
-8480590.37252937,5318863.87670502,2023-07-27 00:00:00+00:00,2200,1223,300 WHITTIER AV   ,NO,Motor Vehicle,MV THEFT,43.045263,-76.1824395,3426,2023-07-01,3.5,3
-8471104.11514218,5317708.27768322,2023-08-29 00:00:00+00:00,1800,945,2200 EUCLID AV   ,NO,Motor Vehicle,MV THEFT,43.037676,-76.097223,3427,2023-08-01,3.8,3
-8472290.33574739,5317872.76704184,2023-01-25 00:00:00+00:00,1257,1257,300 SCOTT AV   ,NO,All Other,LARCENY,43.038756,-76.107879001,3428,2023-01-01,4.1,2
-8477064.86622219,5316936.46693663,2023-04-19 00:00:00+00:00,0800,1800,200 MARTIN LUTHER KING      W ,NO,From Building,BURGLARY,43.0326082110001,-76.150769338,3429,2023-04-01,2.9,1
-8474885.19285515,5317124.36384059,2023-03-30 00:00:00+00:00,1900,2200,300 MOUNT OLYMPUS DR     ,NO,From Building,LARCENY,43.033842,-76.131188999,3430,2023-03-01,3.6,2
-8472705.11194745,5318718.56221139,2023-08-01 00:00:00+00:00,2300,215,2600 E GENESEE ST     ,NO,Motor Vehicle,MV THEFT,43.0443090000001,-76.111604999,3431,2023-08-01,3.8,3
-8471858.51441823,5320115.25642467,2023-06-01 00:00:00+00:00,1030,1030,2500 ERIE BLVD E ,YES,Shoplifting,LARCENY,43.0534777830001,-76.103999884,3432,2023-06-01,3.5,2
-8480590.37252937,5318863.87670502,2023-12-25 00:00:00+00:00,0350,350,300 WHITTIER AVE    ,NO,Motor Vehicle,MV THEFT,43.045263,-76.1824395,3433,2023-12-01,4.2,3
-8475316.78230582,5321621.06115773,2023-07-02 00:00:00+00:00,0800,946,200 PARK ST     ,NO,All Other,LARCENY,43.063361301,-76.135066033,3434,2023-07-01,3.5,2
-8471497.63822505,5317645.51874993,2023-02-11 00:00:00+00:00,0320,320,2100 EUCLID AV   ,YES,Motor Vehicle,MV THEFT,43.0372639340001,-76.100758078,3435,2023-02-01,4.1,3
-8477064.86622219,5316936.46693663,2023-03-23 00:00:00+00:00,0000,0,200 MARTIN LUTHER KING      W ,NO,Of Bicycle,MV THEFT,43.0326082110001,-76.150769338,3436,2023-03-01,3.6,3
-8474885.19285515,5317124.36384059,2023-10-27 00:00:00+00:00,0141,142,300 MOUNT OLYMPUS DR     ,NO,From Building,LARCENY,43.033842,-76.131188999,3437,2023-10-01,3.7,2
-8472705.11194745,5318718.56221139,2023-08-15 00:00:00+00:00,1000,130,2600 E GENESEE ST     ,NO,From Motor Vehicle,LARCENY,43.0443090000001,-76.111604999,3438,2023-08-01,3.8,2
-8471858.51441823,5320115.25642467,2023-12-24 00:00:00+00:00,1635,1635,2500 ERIE BLVD E ,NO,Shoplifting,LARCENY,43.0534777830001,-76.103999884,3439,2023-12-01,4.2,2
-8476491.10953663,5315938.70911853,2023-05-15 00:00:00+00:00,1200,1200,2100 S SALINA ST     ,NO,All Other,LARCENY,43.02605621,-76.145615194,3440,2023-05-01,3.2,2
-8473726.43287588,5322498.70061355,2023-12-06 00:00:00+00:00,1520,1101,200 PAUL AV   ,NO,All Other,LARCENY,43.069121051,-76.120779681,3441,2023-12-01,4.2,2
-8471872.0525381,5319741.29524957,2023-10-14 00:00:00+00:00,1600,1056,300 SEELEY RD     ,NO,From Motor Vehicle,LARCENY,43.051023,-76.104121499,3442,2023-10-01,3.7,2
-8477064.86622219,5316936.46693663,2023-02-07 00:00:00+00:00,0000,1430,200 MARTIN LUTHER KING      W ,NO,Motor Vehicle,BURGLARY,43.0326082110001,-76.150769338,3443,2023-02-01,4.1,1
-8474885.19285515,5317124.36384059,2023-10-19 00:00:00+00:00,0000,25,300 MOUNT OLYMPUS DR     ,NO,From Building,LARCENY,43.033842,-76.131188999,3444,2023-10-01,3.7,2
-8471858.51441823,5320115.25642467,2023-07-11 00:00:00+00:00,1226,1226,2500 ERIE BLVD E ,YES,All Other,LARCENY,43.0534777830001,-76.103999884,3445,2023-07-01,3.5,2
-8476631.93403582,5317066.78481467,2023-09-28 00:00:00+00:00,1936,2000,200 MARTIN LUTHER KING  E ,NO,All Other,LARCENY,43.0334639210001,-76.146880242,3448,2023-09-01,3.6,2
-8480590.37252937,5318863.87670502,2023-11-18 00:00:00+00:00,0745,745,300 WHITTIER AVE    ,NO,Of Bicycle,LARCENY,43.045263,-76.1824395,3449,2023-11-01,3.7,2
-8472444.62445031,5318359.39834687,2023-09-28 00:00:00+00:00,1630,700,300 SCOTTHOLM TER    ,NO,All Other,LARCENY,43.041951,-76.1092649999999,3450,2023-09-01,3.6,2
-8477064.86622219,5316936.46693663,2023-04-12 00:00:00+00:00,0000,1400,200 MARTIN LUTHER KING  W,NO,From Building,LARCENY,43.0326082110001,-76.150769338,3452,2023-04-01,2.9,2
-8476249.5039402,5323061.34703503,2023-02-17 00:00:00+00:00,0937,937,2100 GRANT BLVD   ,NO,Of Bicycle,MV THEFT,43.0728132880001,-76.143444814,3454,2023-02-01,4.1,3
-8477385.58479961,5319148.15982083,2023-11-11 00:00:00+00:00,0510,600,200 W JEFFERSON ST     ,YES,From Building,BURGLARY,43.047129296,-76.153650402,3455,2023-11-01,3.7,1
-8473726.43287588,5322498.70061355,2023-07-19 00:00:00+00:00,1700,845,200 PAUL AVE    ,NO,Motor Vehicle,MV THEFT,43.069121051,-76.120779681,3456,2023-07-01,3.5,3
-8471420.20694761,5319668.63089713,2023-04-16 00:00:00+00:00,2024,2024,300 MOUNTAINVIEW AVE    ,NO,From Motor Vehicle,MV THEFT,43.0505460000001,-76.100062501,3458,2023-04-01,2.9,3
-8477064.86622219,5316936.46693663,2023-04-09 00:00:00+00:00,2143,2143,200 MARTIN LUTHER KING      W ,NO,From Motor Vehicle,LARCENY,43.0326082110001,-76.150769338,3459,2023-04-01,2.9,2
-8477574.72752377,5313402.42779194,2023-05-14 00:00:00+00:00,0000,0,300 SHIRLEY DR     ,NO,From Building,LARCENY,43.009398,-76.1553494999999,3461,2023-05-01,3.2,2
-8481514.16533872,5320462.24581828,2023-11-29 00:00:00+00:00,1648,1648,200 PHARIS ST     ,NO,From Motor Vehicle,LARCENY,43.0557554280001,-76.190738072,3463,2023-11-01,3.7,2
-8471858.51441823,5320115.25642467,2023-09-03 00:00:00+00:00,2245,2245,2500 ERIE BLVD E ,NO,Shoplifting,LARCENY,43.0534777830001,-76.103999884,3464,2023-09-01,3.6,2
-8474885.19285515,5317124.36384059,2023-05-11 00:00:00+00:00,1200,1210,300 MT OLYMPUS DR     ,NO,Of Bicycle,LARCENY,43.033842,-76.131188999,3465,2023-05-01,3.2,2
-8476491.10953663,5315938.70911853,2023-12-09 00:00:00+00:00,1030,1530,2100 S SALINA ST     ,NO,From Motor Vehicle,LARCENY,43.02605621,-76.145615194,3467,2023-12-01,4.2,2
-8481514.16533872,5320462.24581828,2023-10-31 00:00:00+00:00,1615,1615,200 PHARIS ST     ,NO,From Motor Vehicle,LARCENY,43.0557554280001,-76.190738072,3470,2023-10-01,3.7,2
-8471858.51441823,5320115.25642467,2023-10-16 00:00:00+00:00,1713,1713,2500 ERIE BLVD E ,YES,Shoplifting,LARCENY,43.0534777830001,-76.103999884,3471,2023-10-01,3.7,2
-8476538.15070441,5316074.36409835,2023-01-13 00:00:00+00:00,1946,1946,2000 S  SALINA ST     ,YES,All Other,LARCENY,43.0269470600001,-76.1460377719999,3472,2023-01-01,4.1,2
-8476861.51334238,5321858.94918695,2023-10-22 00:00:00+00:00,2245,700,200 MARY ST     ,NO,Motor Vehicle,MV THEFT,43.0649225600001,-76.148942588,3473,2023-10-01,3.7,3
-8472518.76323118,5321686.99061908,2023-07-29 00:00:00+00:00,0000,518,300 WOODBINE AV   ,NO,Motor Vehicle,MV THEFT,43.063794,-76.109931,3474,2023-07-01,3.5,3
-8476249.5039402,5323061.34703503,2023-07-26 00:00:00+00:00,1258,1052,2100 GRANT BLVD   ,NO,All Other,LARCENY,43.0728132880001,-76.143444814,3475,2023-07-01,3.5,2
-8474733.81014753,5319472.26844202,2023-09-29 00:00:00+00:00,1030,1120,200 PINE ST     ,NO,All Other,LARCENY,43.0492569740001,-76.1298291049999,3477,2023-09-01,3.6,2
-8471858.51441823,5320115.25642467,2023-03-19 00:00:00+00:00,1703,1715,2500 ERIE BLVD E ,NO,Shoplifting,LARCENY,43.0534777830001,-76.103999884,3478,2023-03-01,3.6,2
-8472145.06370059,5323201.04665901,2023-12-09 00:00:00+00:00,0924,924,300 N  EDWARDS AVE    ,NO,Of Bicycle,LARCENY,43.0737300000001,-76.106574,3479,2023-12-01,4.2,2
-8475604.03857826,5322817.02370779,2023-02-27 00:00:00+00:00,0000,0,300 WOODRUFF AV   ,NO,All Other,LARCENY,43.0712100000001,-76.1376465,3481,2023-02-01,4.1,2
-8477574.72752377,5313402.42779194,2023-12-09 00:00:00+00:00,0230,816,300 SHIRLEY DR   ,NO,Motor Vehicle,MV THEFT,43.009398,-76.1553494999999,3482,2023-12-01,4.2,3
-8476786.25168181,5314195.7501306,2023-06-29 00:00:00+00:00,1150,642,2600 MIDLAND AV   ,NO,All Other,LARCENY,43.0146090000001,-76.148266501,3483,2023-06-01,3.5,2
-8471858.51441823,5320115.25642467,2023-11-25 00:00:00+00:00,1010,1010,2500 ERIE BLVD E ,NO,Shoplifting,LARCENY,43.0534777830001,-76.103999884,3485,2023-11-01,3.7,2
-8472145.06370059,5323201.04665901,2023-09-22 00:00:00+00:00,0945,1130,300 N  EDWARDS AVE    ,NO,All Other,LARCENY,43.0737300000001,-76.106574,3486,2023-09-01,3.6,2
-8478164.76101132,5315280.75093331,2023-01-25 00:00:00+00:00,1504,1504,200 MAY AV   ,NO,All Other,MV THEFT,43.0217351970001,-76.160649861,3487,2023-01-01,4.1,3
-8476491.10953663,5315938.70911853,2023-12-14 00:00:00+00:00,1034,1034,2100 S SALINA ST     ,NO,From Motor Vehicle,LARCENY,43.02605621,-76.145615194,3488,2023-12-01,4.2,2
-8474325.64554599,5321285.20354737,2023-12-15 00:00:00+00:00,1600,900,300 SHUART AV   ,NO,All Other,LARCENY,43.061157,-76.1261625,3489,2023-12-01,4.2,2
-8471858.51441823,5320115.25642467,2023-12-07 00:00:00+00:00,1700,1700,2500 ERIE BLVD E ,NO,All Other,LARCENY,43.0534777830001,-76.103999884,3490,2023-12-01,4.2,2
-8470375.96778505,5320149.98289146,2023-02-21 00:00:00+00:00,1650,1650,200 POLK ST     ,NO,All Other,LARCENY,43.053705732,-76.090681941,3492,2023-02-01,4.1,2
-8476759.70187193,5313673.71179562,2023-12-01 00:00:00+00:00,2122,2122,3000 MIDLAND AV   ,YES,From Building,BURGLARY,43.01118,-76.148028,3493,2023-12-01,4.2,1
-8471975.74664377,5323214.76205646,2023-11-20 00:00:00+00:00,0112,112,300 N  MIDLER AV   ,NO,All Other,BURGLARY,43.0738200000001,-76.105052999,3495,2023-11-01,3.7,1
-8478579.10774078,5318288.11555752,2023-03-17 00:00:00+00:00,1815,1815,300 SHONNARD ST     ,NO,All Other,LARCENY,43.041483,-76.1643720009999,3496,2023-03-01,3.6,2
-8476439.74360663,5314126.10588283,2023-08-23 00:00:00+00:00,0306,306,200 W OSTRANDER AV   ,NO,From Motor Vehicle,LARCENY,43.0141515540001,-76.145153766,3497,2023-08-01,3.8,2
-8476861.51334238,5321858.94918695,2023-11-18 00:00:00+00:00,1730,1811,200 MARY ST     ,NO,Motor Vehicle,MV THEFT,43.0649225600001,-76.148942588,3498,2023-11-01,3.7,3
-8471858.51441823,5320115.25642467,2023-07-10 00:00:00+00:00,1037,1037,2500 ERIE BLVD E ,YES,Shoplifting,LARCENY,43.0534777830001,-76.103999884,3499,2023-07-01,3.5,2
-8472245.2512423,5323194.18896784,2023-04-11 00:00:00+00:00,1700,500,300 N COLLINGWOOD AV   ,NO,Motor Vehicle,MV THEFT,43.0736850000001,-76.107474,3500,2023-04-01,2.9,3
-8476249.5039402,5323061.34703503,2023-08-31 00:00:00+00:00,1535,1545,2100 GRANT BLVD   ,NO,Of Bicycle,MV THEFT,43.0728132880001,-76.143444814,3501,2023-08-01,3.8,3
-8476491.10953663,5315938.70911853,2023-10-16 00:00:00+00:00,1459,1459,2100 S SALINA ST     ,NO,All Other,LARCENY,43.02605621,-76.145615194,3502,2023-10-01,3.7,2
-8476786.25168181,5314195.7501306,2023-09-11 00:00:00+00:00,1550,1552,2600 MIDLAND AV   ,YES,Of Bicycle,ROBBERY,43.0146090000001,-76.148266501,3504,2023-09-01,3.6,4
-8476135.62821994,5315636.21770883,2023-10-18 00:00:00+00:00,1700,1700,200 MCKINLEY AV   ,NO,From Building,LARCENY,43.024069694,-76.1424218509999,3505,2023-10-01,3.7,2
-8471858.51441823,5320115.25642467,2023-03-15 00:00:00+00:00,1523,1523,2500 ERIE BLVD E ,YES,All Other,LARCENY,43.0534777830001,-76.103999884,3506,2023-03-01,3.6,2
-8478137.2805705,5318055.0794637,2023-10-07 00:00:00+00:00,1727,1727,300 SLOCUM DR     ,NO,From Building,LARCENY,43.039953,-76.160403,3508,2023-10-01,3.7,2
-8476786.25168181,5314195.7501306,2023-11-22 00:00:00+00:00,2110,2110,2600 MIDLAND AVE    ,NO,From Building,LARCENY,43.0146090000001,-76.148266501,3511,2023-11-01,3.7,2
-8476135.62821994,5315636.21770883,2023-04-17 00:00:00+00:00,1500,1800,200 MCKINLEY AV   ,NO,From Building,LARCENY,43.024069694,-76.1424218509999,3512,2023-04-01,2.9,2
-8471858.51441823,5320115.25642467,2023-09-04 00:00:00+00:00,2030,2030,2500 ERIE BLVD E ,NO,Shoplifting,BURGLARY,43.0534777830001,-76.103999884,3513,2023-09-01,3.6,1
-8472245.2512423,5323194.18896784,2023-06-14 00:00:00+00:00,1639,1639,300 N COLLINGWOOD AV   ,NO,All Other,LARCENY,43.0736850000001,-76.107474,3514,2023-06-01,3.5,2
-8478115.74024903,5321058.94880916,2023-08-11 00:00:00+00:00,1700,1000,300 SPENCER ST     ,NO,Motor Vehicle,MV THEFT,43.059672,-76.1602095,3515,2023-08-01,3.8,3
-8471214.32143807,5318238.76625264,2023-09-06 00:00:00+00:00,1133,1643,3100 E  GENESEE ST     ,NO,From Building,LARCENY,43.0411590000001,-76.098213,3516,2023-09-01,3.6,2
-8476520.4019248,5314245.11417724,2023-07-12 00:00:00+00:00,0100,100,200 PRIMROSE AV   ,NO,From Motor Vehicle,MV THEFT,43.014933237,-76.1458783319999,3517,2023-07-01,3.5,3
-8476135.62821994,5315636.21770883,2023-01-17 00:00:00+00:00,1710,1715,200 MCKINLEY AV   ,YES,From Motor Vehicle,MV THEFT,43.024069694,-76.1424218509999,3519,2023-01-01,4.1,3
-8479227.32091303,5317249.09354566,2023-06-19 00:00:00+00:00,2000,600,400 DUDLEY ST     ,NO,Of Bicycle,MV THEFT,43.034661,-76.170194999,3520,2023-06-01,3.5,3
-8478115.74024903,5321058.94880916,2023-10-26 00:00:00+00:00,1915,630,300 SPENCER ST     ,NO,From Motor Vehicle,LARCENY,43.059672,-76.1602095,3522,2023-10-01,3.7,2
-8471214.32143807,5318238.76625264,2023-08-14 00:00:00+00:00,1130,1208,3100 E  GENESEE ST     ,NO,From Building,BURGLARY,43.0411590000001,-76.098213,3523,2023-08-01,3.8,1
-8479383.97849471,5320930.05355408,2023-06-19 00:00:00+00:00,2330,1322,200 PULASKI ST     ,NO,All Other,LARCENY,43.058825993,-76.171602278,3524,2023-06-01,3.5,2
-8476786.25168181,5314195.7501306,2023-08-21 00:00:00+00:00,1415,1430,2600 MIDLAND AVE    ,NO,From Motor Vehicle,LARCENY,43.0146090000001,-76.148266501,3525,2023-08-01,3.8,2
-8476135.62821994,5315636.21770883,2023-01-05 00:00:00+00:00,1528,1528,200 MCKINLEY AV   ,NO,From Building,LARCENY,43.024069694,-76.1424218509999,3526,2023-01-01,4.1,2
-8471858.51441823,5320115.25642467,2023-02-22 00:00:00+00:00,1813,1813,2500 ERIE BLVD E ,NO,Shoplifting,BURGLARY,43.0534777830001,-76.103999884,3527,2023-02-01,4.1,1
-8476837.84815447,5314713.70673402,2023-04-21 00:00:00+00:00,0530,2000,2200 MIDLAND AV   ,NO,All Other,LARCENY,43.0180110000001,-76.1487299999999,3531,2023-04-01,2.9,2
-8476638.91065095,5312168.64888561,2023-05-21 00:00:00+00:00,0001,648,200 W SENECA TPKE   ,NO,From Motor Vehicle,LARCENY,43.0012929480001,-76.146942914,3532,2023-05-01,3.2,2
-8471858.51441823,5320115.25642467,2023-10-19 00:00:00+00:00,1612,1612,2500 ERIE BLVD E ,NO,Shoplifting,BURGLARY,43.0534777830001,-76.103999884,3534,2023-10-01,3.7,1
-8471975.74664377,5323214.76205646,2023-11-14 00:00:00+00:00,0218,218,300 N MIDLER AV   ,NO,From Building,BURGLARY,43.0738200000001,-76.105052999,3535,2023-11-01,3.7,1
-8476862.95069964,5314852.3277202,2023-08-01 00:00:00+00:00,1530,1100,2100 MIDLAND AV   ,NO,From Building,BURGLARY,43.018921447,-76.1489554999999,3536,2023-08-01,3.8,1
